1422|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1421|30|0|0|0|4000|1|0.000000|0.000000|0.000000|0.000000
1419|51|0|0|1|4001|1|0.000000|0.000000|0.000000|0.000000
1418|30|0|0|32|4001|1|0.000000|0.000000|0.000000|0.000000
1416|31|0|0|0|1|0|0.000000|0.000000|0.000000|0.000000
914|31|0|0|0|218|0|0.000000|0.000000|0.000000|0.000000
867|31|0|0|0|68|0|0.000000|0.000000|0.000000|0.000000
866|30|0|0|32|68|1|0.000000|0.000000|0.000000|0.000000
810|31|0|0|0|1212|0|0.000000|0.000000|0.000000|0.000000
567|31|0|0|0|110|0|0.000000|0.000000|0.000000|0.000000
792|31|0|0|0|6468|0|0.000000|0.000000|0.000000|0.000000
791|13|1|0|64|6468|1|-121.249536|70323.024320|265.184887|550326778.000000
790|30|0|0|64|6468|1|0.000000|0.000000|0.000000|0.000000
857|31|0|0|0|7184|0|0.000000|0.000000|0.000000|0.000000
856|13|1|0|32|7184|1|2756.611637|61289750.812823|7828.777096|495255237146.000000
855|36|0|0|32|7184|1|0.000000|0.000000|0.000000|0.000000
854|30|0|0|64|7184|1|0.000000|0.000000|0.000000|0.000000
675|31|0|0|0|41662|0|0.000000|0.000000|0.000000|0.000000
526|31|0|0|0|1989|0|0.000000|0.000000|0.000000|0.000000
525|30|0|0|32|1989|1|0.000000|0.000000|0.000000|0.000000
524|32|0|0|0|1989|1|0.000000|0.000000|0.000000|0.000000
523|38|0|0|64|1989|1|0.000000|0.000000|0.000000|0.000000
522|30|0|0|32|1989|1|0.000000|0.000000|0.000000|0.000000
300|31|0|0|0|1411|0|0.000000|0.000000|0.000000|0.000000
299|11|1|0|32|1411|1|1.031892|0.993823|0.996907|2912.000000
298|30|0|0|32|1411|1|0.000000|0.000000|0.000000|0.000000
30|31|0|0|0|3940|0|0.000000|0.000000|0.000000|0.000000
29|13|1|0|32|3940|1|580.229949|636207.112629|797.625923|3854741230.000000
28|30|0|0|32|3940|1|0.000000|0.000000|0.000000|0.000000
285|31|0|0|0|1951|0|0.000000|0.000000|0.000000|0.000000
698|31|0|0|0|90276|0|0.000000|0.000000|0.000000|0.000000
697|11|1|0|32|90276|1|3.500000|2.916318|1.707723|1369186.000000
696|30|0|0|32|90276|1|0.000000|0.000000|0.000000|0.000000
694|31|0|0|0|90276|0|0.000000|0.000000|0.000000|0.000000
693|32|0|0|0|90276|1|0.000000|0.000000|0.000000|0.000000
692|38|0|0|64|90276|1|0.000000|0.000000|0.000000|0.000000
691|30|0|0|32|90276|1|0.000000|0.000000|0.000000|0.000000
690|30|0|0|0|90276|1|0.000000|0.000000|0.000000|0.000000
689|11|1|0|32|90276|1|1977.266339|12846543.181640|3584.207469|1512735569028.000000
